Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
China,3/19/22,1163822,10288,,,20210,,82.85339299481184,,,,,156,CHN,2022/03/19,251,3218716000,0
China,3/20/22,1178456,10534,,,14634,,83.89519883203272,,,,,156,CHN,2022/03/20,246,3222868000,4152000
China,3/21/22,1194502,10757,,,16046,,85.0375260470147,,,,,156,CHN,2022/03/21,223,3226334000,3466000
China,3/22/22,1213223,11002,,,18721,,86.37028859167863,,,,,156,CHN,2022/03/22,245,3226334000,0
China,3/23/22,1227517,11207,,,14294,,87.3878895645661,,,,,156,CHN,2022/03/23,205,3234601000,8267000
China,3/24/22,1241939,11408,,,14422,,88.41460295696731,,,,,156,CHN,2022/03/24,201,3239170000,4569000
China,3/25/22,1253697,11600,,,11758,,89.25166411823854,,,,,156,CHN,2022/03/25,192,3243599000,4429000
China,3/26/22,1263792,11739,,,10095,,89.97033501660842,,,,,156,CHN,2022/03/26,139,3247624000,4025000
Colombia,2/27/22,6062701,138693,,,1908,,11915.010556398493,,,,,170,COL,2022/02/27,95,77090432,179179
Colombia,2/28/22,6064583,138767,,,1882,,11918.70924611899,,,,,170,COL,2022/02/28,74,77248506,158074
Colombia,3/1/22,6065801,138854,,,1218,,11921.102978361054,,,,,170,COL,2022/03/01,87,77329888,81382
Colombia,3/2/22,6067023,138899,,,1222,,11923.504571792746,,,,,170,COL,2022/03/02,45,77497059,167171
Colombia,3/3/22,6068074,138939,,,1051,,11925.570099367795,,,,,170,COL,2022/03/03,40,77655719,158660
Colombia,3/4/22,6069425,138984,,,1351,,11928.225216165027,,,,,170,COL,2022/03/04,45,77814468,158749
Colombia,3/5/22,6070616,139037,,,1191,,11930.565885377095,,,,,170,COL,2022/03/05,53,77983480,169012
Colombia,3/6/22,6071704,139091,,,1088,,11932.704128956213,,,,,170,COL,2022/03/06,54,78139554,156074
Colombia,3/7/22,6072656,139120,,,952,,11934.57509208794,,,,,170,COL,2022/03/07,29,78256058,116504
Colombia,3/8/22,6073416,139154,,,760,,11936.06871811747,,,,,170,COL,2022/03/08,34,78298936,42878
Colombia,3/9/22,6074155,139189,,,739,,11937.521072901449,,,,,170,COL,2022/03/09,35,78423261,124325
Colombia,3/10/22,6074874,139220,,,719,,11938.934121737282,,,,,170,COL,2022/03/10,31,78548341,125080
Colombia,3/11/22,6075656,139255,,,782,,11940.470984309773,,,,,170,COL,2022/03/11,35,78682668,134327
Colombia,3/12/22,6076333,139283,,,677,,11941.8014906545,,,,,170,COL,2022/03/12,28,78826650,143982
Colombia,3/13/22,6076819,139297,,,486,,11942.756625194437,,,,,170,COL,2022/03/13,14,78954496,127846
Colombia,3/14/22,6077288,139315,,,469,,11943.67834967845,,,,,170,COL,2022/03/14,18,79051362,96866
Colombia,3/15/22,6077861,139335,,,573,,11944.80446509282,,,,,170,COL,2022/03/15,20,79106844,55482
Colombia,3/16/22,6078487,139361,,,626,,11946.034741269776,,,,,170,COL,2022/03/16,26,79222616,115772
Colombia,3/17/22,6079231,139386,,,744,,11947.49692254079,,,,,170,COL,2022/03/17,25,79329323,106707
Colombia,3/18/22,6079896,139415,,,665,,11948.80384531663,,,,,170,COL,2022/03/18,29,79449268,119945
Colombia,3/19/22,6080589,139434,,,693,,11950.165796419873,,,,,170,COL,2022/03/19,19,79557334,108066
Colombia,3/20/22,6081131,139452,,,542,,11951.230987614617,,,,,170,COL,2022/03/20,18,79665183,107849
Colombia,3/21/22,6081639,139471,,,508,,11952.229358697514,,,,,170,COL,2022/03/21,19,79751465,86282
Colombia,3/22/22,6081933,139489,,,294,,11952.807156135254,,,,,170,COL,2022/03/22,18,79783514,32049
Colombia,3/23/22,6082226,139508,,,293,,11953.382988275585,,,,,170,COL,2022/03/23,19,79809930,26416
Colombia,3/24/22,6082577,139531,,,351,,11954.07280766554,,,,,170,COL,2022/03/24,23,79932662,122732
Colombia,3/25/22,6082943,139544,,,366,,11954.792106516605,,,,,170,COL,2022/03/25,13,80224223,291561
Colombia,3/26/22,6083291,139558,,,348,,11955.476030014337,,,,,170,COL,2022/03/26,14,80224223,0
Comoros,2/27/22,8033,160,,,1,,923.7633611048822,,,,,174,COM,2022/02/27,0,637961,0
Comoros,3/4/22,8047,160,,,14,,925.3733059642707,,,,,174,COM,2022/03/04,0,637961,0
Comoros,3/7/22,8048,160,,,1,,925.4883020256556,,,,,174,COM,2022/03/07,0,637961,0
Comoros,3/8/22,8051,160,,,3,,925.8332902098103,,,,,174,COM,2022/03/08,0,637961,0
Comoros,3/10/22,8057,160,,,6,,926.5232665781197,,,,,174,COM,2022/03/10,0,637961,0
Comoros,3/11/22,8060,160,,,3,,926.8682547622744,,,,,174,COM,2022/03/11,0,637961,0
Comoros,3/13/22,8063,160,,,3,,927.2132429464291,,,,,174,COM,2022/03/13,0,637961,0
Comoros,3/14/22,8069,160,,,6,,927.9032193147385,,,,,174,COM,2022/03/14,0,637961,0
Comoros,3/16/22,8074,160,,,5,,928.478199621663,,,,,174,COM,2022/03/16,0,637961,0
Comoros,3/18/22,8076,160,,,2,,928.7081917444327,,,,,174,COM,2022/03/18,0,637961,0
Comoros,3/21/22,8077,160,,,1,,928.8231878058176,,,,,174,COM,2022/03/21,0,637961,0
Comoros,3/22/22,8078,160,,,1,,928.9381838672025,,,,,174,COM,2022/03/22,0,637961,0
Comoros,3/24/22,8081,160,,,3,,929.2831720513573,,,,,174,COM,2022/03/24,0,637961,0
Comoros,3/26/22,8081,160,,,0,,929.2831720513573,,,,,174,COM,2022/03/26,0,637961,0
Congo (Brazzaville),2/27/22,23967,378,,,0,,434.3349114150326,,,,,178,COG,2022/02/27,0,812761,0
Congo (Brazzaville),2/28/22,24020,378,,,53,,435.2953883335037,,,,,178,COG,2022/02/28,0,812761,0
Congo (Brazzaville),3/9/22,24041,378,,,21,,435.6759546596903,,,,,178,COG,2022/03/09,0,812761,0
Congo (Brazzaville),3/11/22,24049,378,,,8,,435.82093230776144,,,,,178,COG,2022/03/11,0,812761,0
Congo (Brazzaville),3/18/22,24059,383,,,10,,436.0021543678503,,,,,178,COG,2022/03/18,5,817927,0
Congo (Brazzaville),3/21/22,24062,384,,,3,,436.056520985877,,,,,178,COG,2022/03/21,1,817927,0
Congo (Brazzaville),3/26/22,24062,384,,,0,,436.056520985877,,,,,178,COG,2022/03/26,0,817927,0
Congo (Kinshasa),2/27/22,85999,1335,,,0,,96.02238928724253,,,,,180,COD,2022/02/27,0,795810,0
Congo (Kinshasa),2/28/22,86018,1335,,,19,,96.04360378271872,,,,,180,COD,2022/02/28,0,795810,0
Congo (Kinshasa),3/1/22,86039,1335,,,21,,96.06705138298189,,,,,180,COD,2022/03/01,0,795810,0
Congo (Kinshasa),3/3/22,86138,1335,,,99,,96.17759006993683,,,,,180,COD,2022/03/03,0,795810,0
Congo (Kinshasa),3/4/22,86154,1335,,,16,,96.19545490823256,,,,,180,COD,2022/03/04,0,795810,0
Congo (Kinshasa),3/9/22,86271,1335,,,117,,96.32609153827022,,,,,180,COD,2022/03/09,0,850731,0
Congo (Kinshasa),3/10/22,86290,1335,,,19,,96.3473060337464,,,,,180,COD,2022/03/10,0,850731,0
Congo (Kinshasa),3/11/22,86315,1335,,,25,,96.37521984358351,,,,,180,COD,2022/03/11,0,850731,0
Congo (Kinshasa),3/14/22,86344,1335,,,29,,96.40759986299456,,,,,180,COD,2022/03/14,0,850731,0
Congo (Kinshasa),3/15/22,86375,1335,,,31,,96.44221298719256,,,,,180,COD,2022/03/15,0,850731,0
Congo (Kinshasa),3/16/22,86426,1335,,,51,,96.49915715926025,,,,,180,COD,2022/03/16,0,850731,0
Congo (Kinshasa),3/17/22,86461,1335,,,35,,96.5382364930322,,,,,180,COD,2022/03/17,0,850731,0
Congo (Kinshasa),3/22/22,86509,1335,,,48,,96.59183100791944,,,,,180,COD,2022/03/22,0,850731,0
Congo (Kinshasa),3/23/22,86585,1335,,,76,,96.67668898982423,,,,,180,COD,2022/03/23,0,850731,0
Congo (Kinshasa),3/24/22,86598,1335,,,13,,96.69120417093953,,,,,180,COD,2022/03/24,0,850731,0
Congo (Kinshasa),3/25/22,86611,1335,,,13,,96.70571935205481,,,,,180,COD,2022/03/25,0,850731,0
Congo (Kinshasa),3/26/22,86611,1335,,,0,,96.70571935205481,,,,,180,COD,2022/03/26,0,850731,0
Costa Rica,2/27/22,802472,7999,,,0,,15752.925827729807,,,,,188,CRI,2022/02/27,0,8970610,0
Costa Rica,2/28/22,806928,8037,,,4456,,15840.399331463725,,,,,188,CRI,2022/02/28,38,8970610,0
Costa Rica,3/1/22,809131,8047,,,2203,,15883.645320854617,,,,,188,CRI,2022/03/01,10,9349535,378925
Costa Rica,3/2/22,811040,8057,,,1909,,15921.119943526981,,,,,188,CRI,2022/03/02,10,9349535,0
Costa Rica,3/3/22,812812,8073,,,1772,,15955.905187830504,,,,,188,CRI,2022/03/03,16,9349535,0
Costa Rica,3/4/22,814583,8082,,,1771,,15990.670801634986,,,,,188,CRI,2022/03/04,9,9349535,0
Costa Rica,3/7/22,817538,8121,,,2955,,16048.678926305929,,,,,188,CRI,2022/03/07,39,9349535,0
Costa Rica,3/8/22,818996,8136,,,1458,,16077.30019391007,,,,,188,CRI,2022/03/08,15,9582303,232768
Costa Rica,3/9/22,820445,8142,,,1449,,16105.744787022826,,,,,188,CRI,2022/03/09,6,9582303,0
Costa Rica,3/10/22,821813,8149,,,1368,,16132.599309713132,,,,,188,CRI,2022/03/10,7,9582303,0
Costa Rica,3/11/22,822935,8160,,,1122,,16154.624729638952,,,,,188,CRI,2022/03/11,11,9582303,0
Costa Rica,3/14/22,825158,8186,,,2223,,16198.263329010697,,,,,188,CRI,2022/03/14,26,9582303,0
Costa Rica,3/15/22,826251,8192,,,1093,,16219.719464464282,,,,,188,CRI,2022/03/15,6,9790312,208009
Costa Rica,3/16/22,827346,8202,,,1095,,16241.21486091595,,,,,188,CRI,2022/03/16,10,9790312,0
Costa Rica,3/17/22,828442,8215,,,1096,,16262.729887866662,,,,,188,CRI,2022/03/17,13,9790312,0
Costa Rica,3/18/22,829400,8226,,,958,,16281.535905949493,,,,,188,CRI,2022/03/18,11,9790312,0
Costa Rica,3/21/22,831152,8244,,,1752,,16315.928540272165,,,,,188,CRI,2022/03/21,18,9790312,0
Costa Rica,3/22/22,832054,8256,,,902,,16333.635250408608,,,,,188,CRI,2022/03/22,12,10018261,227949
Costa Rica,3/23/22,832966,8261,,,912,,16351.538265535479,,,,,188,CRI,2022/03/23,5,10018261,0
Costa Rica,3/24/22,833909,8263,,,943,,16370.04982613267,,,,,188,CRI,2022/03/24,2,10018261,0
Costa Rica,3/25/22,834726,8266,,,817,,16386.087943850493,,,,,188,CRI,2022/03/25,3,10018261,0
Costa Rica,3/26/22,834726,8266,,,0,,16386.087943850493,,,,,188,CRI,2022/03/26,0,10018261,0
Cote d'Ivoire,2/27/22,81467,792,,,0,,308.8412718420746,,,,,384,CIV,2022/02/27,0,9558981,0
Cote d'Ivoire,2/28/22,81483,793,,,16,,308.90192781749374,,,,,384,CIV,2022/02/28,1,9558981,0
Cote d'Ivoire,3/2/22,81518,794,,,35,,309.0346127637232,,,,,384,CIV,2022/03/02,1,9558981,0
Cote d'Ivoire,3/3/22,81523,794,,,5,,309.0535677560417,,,,,384,CIV,2022/03/03,0,9558981,0
Cote d'Ivoire,3/4/22,81534,795,,,11,,309.09526873914234,,,,,384,CIV,2022/03/04,1,9558981,0
Cote d'Ivoire,3/5/22,81546,795,,,12,,309.14076072070674,,,,,384,CIV,2022/03/05,0,9558981,0
Cote d'Ivoire,3/6/22,81556,795,,,10,,309.1786707053437,,,,,384,CIV,2022/03/06,0,9970869,411888
Cote d'Ivoire,3/8/22,81559,795,,,3,,309.1900437007348,,,,,384,CIV,2022/03/08,0,9970869,0
Cote d'Ivoire,3/9/22,81571,795,,,12,,309.23553568229914,,,,,384,CIV,2022/03/09,0,9970869,0
Cote d'Ivoire,3/11/22,81577,795,,,6,,309.25828167308134,,,,,384,CIV,2022/03/11,0,9970869,0
Cote d'Ivoire,3/12/22,81594,796,,,17,,309.3227286469642,,,,,384,CIV,2022/03/12,1,9970869,0
Cote d'Ivoire,3/13/22,81597,796,,,3,,309.33410164235534,,,,,384,CIV,2022/03/13,0,10108543,137674
Cote d'Ivoire,3/14/22,81598,796,,,1,,309.337892640819,,,,,384,CIV,2022/03/14,0,10108543,0
Cote d'Ivoire,3/15/22,81616,796,,,18,,309.40613061316554,,,,,384,CIV,2022/03/15,0,10108543,0
Cote d'Ivoire,3/16/22,81626,796,,,10,,309.44404059780254,,,,,384,CIV,2022/03/16,0,10108543,0
Cote d'Ivoire,3/17/22,81637,796,,,11,,309.4857415809032,,,,,384,CIV,2022/03/17,0,10108543,0
Cote d'Ivoire,3/18/22,81643,796,,,6,,309.5084875716854,,,,,384,CIV,2022/03/18,0,10154915,46372
Cote d'Ivoire,3/19/22,81655,796,,,12,,309.5539795532498,,,,,384,CIV,2022/03/19,0,10154915,0
Cote d'Ivoire,3/21/22,81667,796,,,12,,309.59947153481414,,,,,384,CIV,2022/03/21,0,10154915,0
Cote d'Ivoire,3/22/22,81671,796,,,4,,309.61463552866894,,,,,384,CIV,2022/03/22,0,10154915,0
Cote d'Ivoire,3/23/22,81675,796,,,4,,309.62979952252374,,,,,384,CIV,2022/03/23,0,10154915,0
Cote d'Ivoire,3/24/22,81680,796,,,5,,309.6487545148422,,,,,384,CIV,2022/03/24,0,10154915,0
Cote d'Ivoire,3/25/22,81690,796,,,10,,309.6866644994792,,,,,384,CIV,2022/03/25,0,10154915,0
Cote d'Ivoire,3/26/22,81697,796,,,7,,309.7132014887251,,,,,384,CIV,2022/03/26,0,10154915,0
Croatia,2/27/22,1054596,15030,,,1028,,25688.846623411675,,,,,191,HRV,2022/02/27,18,5194254,1065
Croatia,2/28/22,1054794,15069,,,198,,25693.669694646,,,,,191,HRV,2022/02/28,39,5194254,0
Croatia,3/1/22,1055943,15101,,,1149,,25721.65812317247,,,,,191,HRV,2022/03/01,32,5194258,4
Croatia,3/2/22,1058453,15122,,,2510,,25782.799076698524,,,,,191,HRV,2022/03/02,21,5195726,1468
Croatia,3/3/22,1060078,15145,,,1625,,25822.38236334388,,,,,191,HRV,2022/03/03,23,5196904,1178
Croatia,3/4/22,1061429,15172,,,1351,,25855.291298887187,,,,,191,HRV,2022/03/04,27,5198729,1825
Croatia,3/5/22,1062953,15194,,,1524,,25892.41433202412,,,,,191,HRV,2022/03/05,22,5201481,2752
Croatia,3/6/22,1063828,15214,,,875,,25913.728409448544,,,,,191,HRV,2022/03/06,20,5202184,703
Croatia,3/7/22,1063985,15234,,,157,,25917.552763912125,,,,,191,HRV,2022/03/07,20,5202184,0
Croatia,3/8/22,1065001,15250,,,1016,,25942.301452670083,,,,,191,HRV,2022/03/08,16,5202211,27
Croatia,3/9/22,1067589,15276,,,2588,,26005.342403955114,,,,,191,HRV,2022/03/09,26,5204094,1883
Croatia,3/10/22,1069317,15294,,,1728,,26047.43466200014,,,,,191,HRV,2022/03/10,18,5206046,1952
Croatia,3/11/22,1070855,15308,,,1538,,26084.89872037587,,,,,191,HRV,2022/03/11,14,5207259,1213
Croatia,3/12/22,1072430,15321,,,1575,,26123.264059739828,,,,,191,HRV,2022/03/12,13,5208696,1437
Croatia,3/13/22,1073386,15336,,,956,,26146.55121176011,,,,,191,HRV,2022/03/13,15,5208696,0
Croatia,3/14/22,1073527,15354,,,141,,26149.985823093644,,,,,191,HRV,2022/03/14,18,5209274,578
Croatia,3/15/22,1074706,15373,,,1179,,26178.70501998895,,,,,191,HRV,2022/03/15,19,5209291,17
Croatia,3/16/22,1077365,15383,,,2659,,26243.475456413566,,,,,191,HRV,2022/03/16,10,5211223,1932
Croatia,3/17/22,1079397,15392,,,2032,,26292.972833929478,,,,,191,HRV,2022/03/17,9,5213058,1835
Croatia,3/18/22,1081336,15410,,,1939,,26340.204829501996,,,,,191,HRV,2022/03/18,18,5214150,1092
Croatia,3/19/22,1083111,15425,,,1775,,26383.441957991537,,,,,191,HRV,2022/03/19,15,5214150,0
Croatia,3/20/22,1084012,15435,,,901,,26405.389368002285,,,,,191,HRV,2022/03/20,10,5215491,1341
Croatia,3/21/22,1084304,15451,,,292,,26412.502180125633,,,,,191,HRV,2022/03/21,16,5216350,859
Croatia,3/22/22,1085558,15463,,,1254,,26443.048297943034,,,,,191,HRV,2022/03/22,12,5216368,18
Croatia,3/23/22,1087635,15476,,,2077,,26493.6418280122,,,,,191,HRV,2022/03/23,13,5217248,880
Croatia,3/24/22,1089696,15485,,,2061,,26543.845614951326,,,,,191,HRV,2022/03/24,9,5218366,1118
Croatia,3/25/22,1091511,15495,,,1815,,26588.057101265982,,,,,191,HRV,2022/03/25,10,5220005,1639
Croatia,3/26/22,1093098,15509,,,1587,,26626.714747977476,,,,,191,HRV,2022/03/26,14,5222208,2203
Cuba,2/27/22,1069387,8494,,,630,,9441.363598801267,,,,,192,CUB,2022/02/27,0,34971046,0
Cuba,2/28/22,1069862,8494,,,475,,9445.557260880038,,,,,192,CUB,2022/02/28,0,34971046,0
Cuba,3/1/22,1070258,8495,,,396,,9449.053450739391,,,,,192,CUB,2022/03/01,1,34988004,0
Cuba,3/2/22,1070730,8496,,,472,,9453.220626531349,,,,,192,CUB,2022/03/02,1,34996575,0
Cuba,3/3/22,1071326,8498,,,596,,9458.482568844922,,,,,192,CUB,2022/03/03,2,35001661,0
Cuba,3/4/22,1071964,8498,,,638,,9464.115319173881,,,,,192,CUB,2022/03/04,0,35016078,0
Cuba,3/5/22,1072474,8499,,,510,,9468.61798793214,,,,,192,CUB,2022/03/05,1,35031576,0
Cuba,3/6/22,1072956,8500,,,482,,9472.87345134681,,,,,192,CUB,2022/03/06,1,35063358,0
Cuba,3/7/22,1073504,8501,,,548,,9477.711613071371,,,,,192,CUB,2022/03/07,1,35063358,0
Cuba,3/8/22,1073951,8501,,,447,,9481.658069806552,,,,,192,CUB,2022/03/08,0,35077956,0
Cuba,3/9/22,1074469,8502,,,518,,9486.231368662979,,,,,192,CUB,2022/03/09,1,35086108,0
Cuba,3/10/22,1075030,8502,,,561,,9491.184304297065,,,,,192,CUB,2022/03/10,0,35100904,0
Cuba,3/11/22,1075616,8503,,,586,,9496.357958987926,,,,,192,CUB,2022/03/11,1,35113686,0
Cuba,3/12/22,1076229,8503,,,613,,9501.769990260109,,,,,192,CUB,2022/03/12,0,35131556,0
Cuba,3/13/22,1076785,8503,,,556,,9506.67878208284,,,,,192,CUB,2022/03/13,0,35131556,0
Cuba,3/14/22,1077405,8503,,,620,,9512.15261469092,,,,,192,CUB,2022/03/14,0,35152122,0
Cuba,3/15/22,1077966,8503,,,561,,9517.105550325005,,,,,192,CUB,2022/03/15,0,35167920,0
Cuba,3/16/22,1078525,8503,,,559,,9522.040828434547,,,,,192,CUB,2022/03/16,0,35178483,0
Cuba,3/17/22,1079111,8503,,,586,,9527.21448312541,,,,,192,CUB,2022/03/17,0,35190391,0
Cuba,3/18/22,1079853,8504,,,742,,9533.765424730564,,,,,192,CUB,2022/03/18,1,35203502,0
Cuba,3/19/22,1080686,8506,,,833,,9541.119783702386,,,,,192,CUB,2022/03/19,2,35203502,0
Cuba,3/20/22,1081472,8506,,,786,,9548.059190847469,,,,,192,CUB,2022/03/20,0,35218760,0
Cuba,3/21/22,1082201,8507,,,729,,9554.4953585431,,,,,192,CUB,2022/03/21,1,35233331,0
Cuba,3/22/22,1082880,8508,,,679,,9560.490088125174,,,,,192,CUB,2022/03/22,1,35248586,0
Cuba,3/23/22,1083691,8508,,,811,,9567.650214327034,,,,,192,CUB,2022/03/23,0,35253792,0
Cuba,3/24/22,1084568,8508,,,877,,9575.393038838785,,,,,192,CUB,2022/03/24,0,35253792,0
Cuba,3/25/22,1085404,8508,,,836,,9582.773884097422,,,,,192,CUB,2022/03/25,0,35269751,0
Cuba,3/26/22,1086361,8509,,,957,,9591.223009590862,,,,,192,CUB,2022/03/26,1,35286060,0
Cyprus,2/27/22,320160,854,,,1387,,26517.338227754582,,,,,196,CYP,2022/02/27,2,1769643,0
Cyprus,2/28/22,322516,856,,,2356,,26712.474562289157,,,,,196,CYP,2022/02/28,2,1769643,0
Cyprus,3/1/22,324502,857,,,1986,,26876.965547172716,,,,,196,CYP,2022/03/01,1,1769643,0
Cyprus,3/2/22,326611,859,,,2109,,27051.644040183506,,,,,196,CYP,2022/03/02,2,1773485,3842
Cyprus,3/3/22,328657,861,,,2046,,27221.10454122669,,,,,196,CYP,2022/03/03,2,1773485,0
Cyprus,3/4/22,329674,873,,,1017,,27305.33784013232,,,,,196,CYP,2022/03/04,12,1773485,0
Cyprus,3/5/22,331508,875,,,1834,,27457.239384078166,,,,,196,CYP,2022/03/05,2,1773485,0
Cyprus,3/6/22,333238,877,,,1730,,27600.527100014,,,,,196,CYP,2022/03/06,2,1773485,0
Cyprus,3/7/22,334822,878,,,1584,,27731.722326628074,,,,,196,CYP,2022/03/07,1,1773485,0
Cyprus,3/8/22,338517,883,,,3695,,28037.761696791596,,,,,196,CYP,2022/03/08,5,1773485,0
Cyprus,3/9/22,341383,886,,,2866,,28275.13891868298,,,,,196,CYP,2022/03/09,3,1773485,0
Cyprus,3/10/22,344856,889,,,3473,,28562.791079055893,,,,,196,CYP,2022/03/10,3,1773485,0
Cyprus,3/11/22,347876,895,,,3020,,28812.92339242364,,,,,196,CYP,2022/03/11,6,1773485,0
Cyprus,3/12/22,350688,899,,,2812,,29045.82804977136,,,,,196,CYP,2022/03/12,4,1773485,0
Cyprus,3/13/22,353002,902,,,2314,,29237.4857229942,,,,,196,CYP,2022/03/13,3,1773485,0
Cyprus,3/14/22,356784,902,,,3782,,29550.730891589177,,,,,196,CYP,2022/03/14,0,1773485,0
Cyprus,3/15/22,360078,904,,,3294,,29823.557328752544,,,,,196,CYP,2022/03/15,2,1773485,0
Cyprus,3/16/22,363792,904,,,3714,,30131.17037903328,,,,,196,CYP,2022/03/16,0,1773485,0
Cyprus,3/17/22,367743,905,,,3951,,30458.413018144533,,,,,196,CYP,2022/03/17,1,1773485,0
Cyprus,3/18/22,370311,915,,,2568,,30671.108309776446,,,,,196,CYP,2022/03/18,10,1773485,0
Cyprus,3/19/22,373658,916,,,3347,,30948.324486214147,,,,,196,CYP,2022/03/19,1,1773485,0
Cyprus,3/20/22,377356,919,,,3698,,31254.61233218565,,,,,196,CYP,2022/03/20,3,1773485,0
Cyprus,3/21/22,382642,920,,,5286,,31692.426705848542,,,,,196,CYP,2022/03/21,1,1773485,0
Cyprus,3/22/22,387315,923,,,4673,,32079.469189413936,,,,,196,CYP,2022/03/22,3,1773485,0
Cyprus,3/23/22,392019,927,,,4704,,32469.07925632847,,,,,196,CYP,2022/03/23,4,1773485,0
Cyprus,3/24/22,397205,927,,,5186,,32898.611103058654,,,,,196,CYP,2022/03/24,0,1773485,0
Cyprus,3/25/22,400534,930,,,3329,,33174.33642464847,,,,,196,CYP,2022/03/25,3,1773485,0
Cyprus,3/26/22,405706,932,,,5172,,33602.708717608075,,,,,196,CYP,2022/03/26,2,1773485,0
Czechia,2/27/22,3574328,38592,,,5611,,33376.91668545152,,,,,203,CZE,2022/02/27,34,17382548,0
Czechia,3/1/22,3587871,38685,,,13543,,33503.3806201187,,,,,203,CZE,2022/03/01,93,17394164,3980
Czechia,3/2/22,3599534,38741,,,11663,,33612.289197983526,,,,,203,CZE,2022/03/02,56,17399289,5125
Czechia,3/3/22,3608535,38787,,,9001,,33696.340137652674,,,,,203,CZE,2022/03/03,46,17404262,4973
Czechia,3/4/22,3616640,38837,,,8105,,33772.024268973466,,,,,203,CZE,2022/03/04,50,17413012,8750
Czechia,3/5/22,3624937,38892,,,8297,,33849.50128779748,,,,,203,CZE,2022/03/05,55,17413948,936
Czechia,3/6/22,3629515,38915,,,4578,,33892.25044920236,,,,,203,CZE,2022/03/06,23,17414176,228
Czechia,3/7/22,3632095,38940,,,2580,,33916.34237502687,,,,,203,CZE,2022/03/07,25,17417977,3801
Czechia,3/8/22,3642514,38986,,,10419,,34013.634535943755,,,,,203,CZE,2022/03/08,46,17421305,3328
Czechia,3/9/22,3653041,39032,,,10527,,34111.9351960812,,,,,203,CZE,2022/03/09,46,17425558,4253
Czechia,3/10/22,3662117,39068,,,9076,,34196.68648243129,,,,,203,CZE,2022/03/10,36,17429682,4124
Czechia,3/11/22,3670380,39100,,,8263,,34273.84601075994,,,,,203,CZE,2022/03/11,32,17437236,7554
Czechia,3/12/22,3678771,39126,,,8391,,34352.20079742407,,,,,203,CZE,2022/03/12,26,17438347,1111
Czechia,3/13/22,3685973,39155,,,7202,,34419.45275470628,,,,,203,CZE,2022/03/13,29,17438648,301
Czechia,3/15/22,3696837,39216,,,10864,,34520.9003059301,,,,,203,CZE,2022/03/15,61,17445371,3420
Czechia,3/16/22,3707588,39248,,,10751,,34621.29266815464,,,,,203,CZE,2022/03/16,32,17449173,3802
Czechia,3/17/22,3716181,39271,,,8593,,34701.533721879445,,,,,203,CZE,2022/03/17,23,17452994,3821
Czechia,3/18/22,3724368,39318,,,8187,,34777.983565571405,,,,,203,CZE,2022/03/18,47,17460745,7751
Czechia,3/19/22,3733099,39352,,,8731,,34859.51325718915,,,,,203,CZE,2022/03/19,34,17461493,748
Czechia,3/20/22,3737891,39359,,,4792,,34904.26074112367,,,,,203,CZE,2022/03/20,7,17461737,244
Czechia,3/21/22,3740174,39374,,,2283,,34925.57929409163,,,,,203,CZE,2022/03/21,15,17464713,2976
Czechia,3/22/22,3750636,39418,,,10462,,35023.27298710559,,,,,203,CZE,2022/03/22,44,17467515,2802
Czechia,3/23/22,3761164,39441,,,10528,,35121.58298519878,,,,,203,CZE,2022/03/23,23,17467515,0
Czechia,3/24/22,3776874,39495,,,15710,,35268.2822699674,,,,,203,CZE,2022/03/24,54,17474992,7477
Czechia,3/25/22,3784532,39527,,,7658,,35339.79233506976,,,,,203,CZE,2022/03/25,32,17482504,7512
Czechia,3/26/22,3784532,39527,,,0,,35339.79233506976,,,,,203,CZE,2022/03/26,0,17483069,565
Denmark,2/27/22,2794212,4628,,,17101,,48240.91973295825,,,,,208,DNK,2022/02/27,48,13165075,0
Denmark,2/28/22,2810800,4658,,,16588,,48527.304723263325,,,,,208,DNK,2022/02/28,30,13165075,0
Denmark,3/1/22,2829529,4696,,,18729,,48850.65319706509,,,,,208,DNK,2022/03/01,38,13165075,0
Denmark,3/2/22,2850274,4734,,,20745,,49208.807080829174,,,,,208,DNK,2022/03/02,38,13165075,0
Denmark,3/3/22,2850293,4733,,,19,,49209.1351080064,,,,,208,DNK,2022/03/03,,13165075,0
Denmark,3/4/22,2883965,4820,,,33672,,49790.46832440092,,,,,208,DNK,2022/03/04,87,13165075,0
Denmark,3/5/22,2899700,4878,,,15735,,50062.12662090745,,,,,208,DNK,2022/03/05,58,13165075,0
Denmark,3/6/22,2910527,4916,,,10827,,50249.050318160465,,,,,208,DNK,2022/03/06,38,13165075,0
Denmark,3/7/22,2922756,4953,,,12229,,50460.17896817497,,,,,208,DNK,2022/03/07,37,13165075,0
Denmark,3/8/22,2938246,4996,,,15490,,50727.60744055414,,,,,208,DNK,2022/03/08,43,13165075,0
Denmark,3/9/22,2955211,5056,,,16965,,51020.50118063887,,,,,208,DNK,2022/03/09,60,13165075,0
Denmark,3/10/22,2969537,5097,,,14326,,51267.83367226597,,,,,208,DNK,2022/03/10,41,13165075,0
Denmark,3/11/22,2983370,5124,,,13833,,51506.65472187353,,,,,208,DNK,2022/03/11,27,13165075,0
